abstract_id,model,num_sentences,num_sections,sections_present,hypothesis_length,fa_baseline_lp,fa_top_section,sh_top_section,top_section_agree,fa_time_s,sh_time_s,sh_forward_passes,fa_background,sh_background,words_background,fa_method,sh_method,words_method,fa_objective,sh_objective,words_objective,fa_other,sh_other,words_other,fa_result,sh_result,words_result
train_1144,phi3,6,4,"method,objective,other,result",43,-29.640625,result,result,True,0.11,0.334,16,,,0,-1.671875,7.95046875,22,19.703125,24.84171875,22,0.015625,-0.265625,3,29.640625,34.6453125,37
train_1145,phi3,8,3,"method,objective,result",60,-36.96875,method,method,True,0.1,0.18,8,,,0,39.46875,42.4615625,91,11.71875,16.8015625,7,,,0,19.59375,22.455625,56
train_1146,phi3,5,3,"background,method,objective",68,-32.9375,objective,objective,True,0.095,0.173,8,4.28125,11.8203125,56,19.09375,23.34125,103,46.4375,57.7134375,18,,,0,,,0
train_1147,phi3,5,3,"background,method,result",66,-42.6875,result,result,True,0.084,0.161,8,25.5,32.376875,29,3.125,12.48125,39,,,0,,,0,35.9375,37.516875,23
train_1148,phi3,9,4,"background,method,objective,result",55,-24.5625,background,background,True,0.121,0.354,16,69.1875,77.23421875,52,0.640625,3.62203125,45,-0.25,7.49125,28,,,0,-0.640625,5.215,75
train_1149,phi3,8,3,"background,method,result",53,-31.265625,background,background,True,0.095,0.178,8,111.359375,121.07265625,65,2.203125,8.86171875,51,,,0,,,0,1.203125,9.05,60
train_1150,phi3,10,3,"background,method,result",60,-43.28125,method,method,True,0.106,0.192,8,-1.40625,10.0746875,120,132.34375,146.344375,127,,,0,,,0,-1.0625,-0.4503125,17
train_1151,phi3,10,4,"method,objective,other,result",71,-35.90625,result,result,True,0.122,0.353,16,,,0,9.0625,17.1446875,74,10.8125,23.6121875,32,0.15625,1.0003125,2,27.40625,40.5240625,85
train_1152,phi3,6,2,"background,result",54,-29.296875,background,background,True,0.065,0.083,4,35.453125,45.25,109,,,0,,,0,,,0,3.671875,16.140625,18
train_1153,phi3,6,4,"background,method,objective,result",62,-36.3125,method,objective,False,0.121,0.355,16,23.0,23.6915625,43,52.9375,45.9896875,26,47.875,61.154375,15,,,0,17.78125,24.726875,121
train_1154,phi3,10,4,"background,method,objective,result",52,-32.875,objective,objective,True,0.116,0.345,16,11.84375,15.756875,31,15.46875,22.75875,86,21.6875,32.0275,11,,,0,1.125,2.831875,33
train_1155,phi3,7,3,"background,method,result",54,-33.21875,result,result,True,0.088,0.168,8,14.0,18.8975,53,37.84375,37.1621875,44,,,0,,,0,44.09375,50.0965625,55
train_1156,phi3,8,4,"background,method,objective,result",59,-30.828125,result,result,True,0.119,0.357,16,0.015625,12.36046875,22,8.609375,31.71375,77,14.546875,23.77015625,45,,,0,40.109375,64.9525,32
train_1157,phi3,5,4,"background,method,objective,result",49,-22.609375,method,method,True,0.107,0.327,16,-1.296875,2.78859375,13,67.453125,63.8553125,24,51.828125,55.44109375,38,,,0,-0.296875,7.680625,18
train_1158,phi3,10,4,"background,method,objective,result",65,-46.1875,objective,method,False,0.136,0.372,16,3.4375,11.1296875,65,10.46875,27.834375,62,12.6875,21.313125,24,,,0,11.21875,23.1603125,95
train_1160,phi3,4,3,"background,method,result",64,-28.765625,background,background,True,0.084,0.163,8,126.984375,133.7209375,53,2.0625,11.20234375,22,,,0,,,0,0.59375,4.18609375,22
train_1161,phi3,6,3,"background,method,result",55,-26.703125,method,method,True,0.09,0.17,8,0.203125,11.10953125,38,59.859375,62.92703125,83,,,0,,,0,20.015625,21.9478125,23
train_1162,phi3,6,3,"background,method,result",53,-26.109375,method,method,True,0.096,0.178,8,22.203125,29.4175,15,77.390625,94.55625,81,,,0,,,0,1.90625,6.291875,77
train_1163,phi3,5,4,"background,method,objective,result",61,-31.171875,objective,objective,True,0.111,0.337,16,1.453125,8.33015625,34,-0.671875,7.6375,24,31.546875,42.29828125,38,,,0,16.328125,23.4371875,28
train_1164,phi3,8,4,"background,method,objective,result",51,-26.390625,objective,objective,True,0.127,0.362,16,1.0,2.785,31,-0.875,13.698125,70,75.984375,83.125,30,,,0,62.609375,63.50125,80
train_1165,phi3,10,4,"background,objective,other,result",70,-30.5,result,result,True,0.118,0.353,16,-0.703125,3.02953125,42,,,0,0.75,6.40578125,21,-0.75,1.4578125,4,71.375,78.356875,133
train_1166,phi3,10,3,"background,method,result",64,-28.546875,method,method,True,0.094,0.176,8,64.328125,64.04140625,33,82.015625,80.54953125,125,,,0,,,0,-0.421875,-0.8878125,15
train_1167,phi3,9,3,"background,method,result",60,-34.8125,method,method,True,0.101,0.185,8,-0.78125,10.7821875,38,89.625,103.5721875,141,,,0,,,0,-0.90625,8.083125,40
train_1168,phi3,9,4,"background,method,objective,result",54,-33.21875,result,result,True,0.117,0.346,16,5.34375,10.8415625,30,0.0625,0.78375,20,14.40625,28.9428125,53,,,0,22.40625,37.088125,67
train_1169,phi3,5,3,"background,method,result",59,-34.25,result,result,True,0.086,0.165,8,-0.53125,10.2540625,33,34.3125,44.19125,51,,,0,,,0,43.375,48.9296875,32
train_1170,phi3,7,3,"background,method,result",61,-28.296875,result,result,True,0.088,0.167,8,11.453125,18.50203125,21,1.109375,4.690625,41,,,0,,,0,44.828125,49.51046875,82
train_1171,phi3,8,5,"background,method,objective,other,result",60,-25.5625,result,result,True,0.138,0.68,32,10.96875,18.2265625,37,-0.984375,7.6965625,47,1.703125,4.8321875,15,-0.390625,0.38125,7,55.8125,59.8634375,44
train_1172,phi3,7,3,"background,method,objective",54,-35.03125,objective,objective,True,0.09,0.172,8,52.96875,58.718125,36,0.6875,3.433125,55,74.21875,73.5675,53,,,0,,,0
train_1173,phi3,10,4,"background,method,objective,other",59,-39.9375,method,method,True,0.131,0.371,16,10.53125,18.9821875,89,58.4375,58.598125,98,15.5625,35.8375,29,0.4375,0.5196875,3,,,0
train_1174,phi3,8,4,"background,method,objective,result",53,-32.40625,method,method,True,0.107,0.327,16,26.25,22.76625,26,70.59375,75.678125,34,-0.125,5.80375,18,,,0,33.21875,29.095625,21
train_1175,phi3,6,4,"background,method,objective,result",65,-31.46875,objective,objective,True,0.109,0.332,16,23.5625,27.53328125,23,0.71875,0.45578125,15,60.28125,73.2934375,62,,,0,-0.34375,9.49875,20
train_1176,phi3,5,3,"background,objective,result",54,-28.390625,result,result,True,0.089,0.171,8,21.515625,26.56703125,68,,,0,-0.015625,6.13171875,53,,,0,47.109375,48.348125,24
train_1177,phi3,7,3,"background,method,objective",46,-32.6875,objective,objective,True,0.088,0.168,8,9.4375,20.8153125,31,19.1875,24.6996875,64,35.875,50.5475,23,,,0,,,0
train_1178,phi3,7,4,"background,method,objective,result",58,-36.8125,objective,objective,True,0.114,0.342,16,18.25,16.498125,56,27.75,27.605625,17,72.625,62.246875,32,,,0,61.5625,61.086875,43
train_1179,phi3,4,2,"background,method",54,-25.0625,method,method,True,0.063,0.081,4,1.265625,14.51375,33,40.5,57.36125,70,,,0,,,0,,,0
train_1180,phi3,8,5,"background,method,objective,other,result",54,-34.0625,objective,other,False,0.145,0.702,32,4.53125,10.6871875,52,2.5,1.8484375,12,33.25,32.5875,15,33.1875,43.6434375,9,10.0,24.6709375,79
train_1181,phi3,6,3,"background,method,result",69,-34.8125,method,method,True,0.087,0.167,8,46.125,47.715625,32,61.875,64.22625,79,,,0,,,0,0.0,3.120625,28
train_1182,phi3,7,3,"background,method,result",53,-40.0,method,method,True,0.089,0.171,8,17.3125,24.0971875,84,54.375,66.6353125,17,,,0,,,0,23.65625,24.7675,47
train_1183,phi3,10,5,"background,method,objective,other,result",50,-30.125,method,method,True,0.166,0.75,32,1.03125,11.0565625,101,55.625,57.29390625,22,20.34375,32.59921875,74,-0.125,1.2209375,7,-0.421875,13.079375,11
train_1184,phi3,10,4,"background,method,objective,result",64,-46.5,background,background,True,0.128,0.366,16,35.6875,44.8353125,45,-0.34375,8.9690625,108,12.5,33.8003125,31,,,0,-1.21875,-0.2296875,42
train_1185,phi3,5,3,"background,method,result",60,-33.03125,method,method,True,0.09,0.171,8,24.15625,31.179375,21,79.90625,83.59875,85,,,0,,,0,0.5,3.690625,32
train_1186,phi3,10,2,"background,result",55,-33.96875,background,background,True,0.066,0.084,4,50.96875,59.59,93,,,0,,,0,,,0,4.15625,15.12875,37
train_1187,phi3,3,2,"background,method",51,-32.96875,method,method,True,0.064,0.083,4,48.59375,52.705,41,70.46875,75.70125,58,,,0,,,0,,,0
train_1188,phi3,6,4,"background,method,objective,result",50,-19.328125,objective,objective,True,0.116,0.345,16,-0.40625,4.86375,28,0.46875,3.19625,25,115.046875,127.3478125,60,,,0,39.859375,48.3890625,43
train_1189,phi3,9,3,"background,method,result",48,-26.5,method,method,True,0.106,0.193,8,6.84375,21.56375,116,6.96875,33.505625,88,,,0,,,0,2.625,12.993125,39
train_1190,phi3,5,3,"background,objective,result",58,-28.4375,objective,objective,True,0.085,0.164,8,0.828125,4.03890625,19,,,0,85.6875,94.25640625,57,,,0,-0.296875,5.8921875,19
train_1191,phi3,7,4,"background,method,objective,result",62,-32.75,objective,objective,True,0.113,0.339,16,26.21875,29.0215625,52,-1.53125,1.77375,53,37.375,39.6384375,15,,,0,1.34375,1.37875,26
train_1192,phi3,9,4,"background,method,objective,result",59,-50.1875,background,background,True,0.112,0.341,16,30.4375,36.2928125,67,16.0625,18.2290625,46,2.9375,6.619375,25,,,0,6.34375,9.92125,12
train_1193,phi3,6,5,"background,method,objective,other,result",63,-29.890625,result,result,True,0.146,0.703,32,6.484375,8.0759375,23,29.203125,24.519375,60,-0.0625,2.3690625,23,0.8125,2.6040625,12,64.796875,61.9159375,36
train_1194,phi3,5,3,"background,method,result",49,-37.0625,background,background,True,0.089,0.17,8,68.3125,68.3859375,74,0.65625,8.98125,31,,,0,,,0,7.09375,9.1328125,18
train_1195,phi3,5,3,"background,method,result",59,-41.28125,background,background,True,0.083,0.16,8,50.78125,57.8459375,33,33.46875,43.8596875,34,,,0,,,0,11.28125,14.513125,19
train_1196,phi3,10,2,"background,method",58,-57.0,method,method,True,0.076,0.095,4,10.875,33.315,161,66.125,94.685,96,,,0,,,0,,,0
train_1197,phi3,7,3,"method,objective,result",63,-32.125,objective,objective,True,0.086,0.166,8,,,0,19.84375,31.9703125,44,59.0625,67.4109375,39,,,0,1.59375,4.11875,45
train_1198,phi3,4,2,"background,method",60,-30.15625,background,background,True,0.064,0.084,4,94.21875,115.69625,59,0.4375,27.7725,62,,,0,,,0,,,0
train_1199,phi3,5,4,"background,method,objective,result",49,-27.375,result,objective,False,0.111,0.334,16,24.375,21.589375,23,36.8125,30.5175,36,40.125,40.29875,14,,,0,41.4375,35.594375,40
train_1200,phi3,8,3,"background,method,objective",58,-32.4375,method,method,True,0.088,0.168,8,-0.46875,11.6853125,70,29.875,44.259375,58,12.34375,36.3678125,21,,,0,,,0
train_1201,phi3,5,3,"method,objective,result",63,-35.875,method,method,True,0.086,0.165,8,,,0,105.125,107.0259375,65,28.625,29.9653125,27,,,0,2.28125,4.50875,30
train_1202,phi3,6,4,"background,method,objective,result",54,-36.8125,background,background,True,0.11,0.336,16,39.75,50.930625,69,-1.375,3.0553125,24,1.75,11.8184375,19,,,0,-1.40625,10.820625,16
train_1203,phi3,7,4,"background,method,objective,result",69,-25.5625,background,background,True,0.112,0.335,16,61.0,67.80265625,42,1.21875,5.94296875,60,0.4375,7.84546875,17,,,0,-0.15625,-0.90359375,15
train_1204,phi3,5,3,"background,method,objective",56,-35.75,objective,objective,True,0.088,0.167,8,32.8125,30.4909375,29,0.84375,3.96,57,66.3125,66.2990625,45,,,0,,,0
train_1205,phi3,8,3,"background,other,result",60,-28.28125,background,background,True,0.087,0.165,8,36.71875,45.12078125,34,,,0,,,0,-0.515625,0.8503125,6,20.25,32.37265625,79
train_1206,phi3,9,3,"background,method,result",67,-28.5,method,method,True,0.091,0.171,8,4.71875,19.86078125,88,122.0,139.64203125,70,,,0,,,0,1.796875,5.2471875,20
train_1207,phi3,10,3,"method,objective,result",50,-27.09375,objective,objective,True,0.099,0.182,8,,,0,28.78125,33.95375,68,46.40625,45.976875,67,,,0,29.6875,26.975625,40
train_1208,phi3,7,3,"background,objective,result",58,-30.875,result,result,True,0.094,0.174,8,-0.515625,3.95078125,53,,,0,0.171875,6.82359375,70,,,0,57.875,61.163125,48
train_1209,phi3,5,2,"background,method",61,-37.625,method,method,True,0.06,0.078,4,4.6875,15.4675,8,37.1875,50.9075,63,,,0,,,0,,,0
train_1210,phi3,6,3,"method,other,result",47,-31.953125,result,method,False,0.083,0.162,8,,,0,22.109375,23.36890625,37,,,0,19.015625,16.6525,4,23.515625,20.02546875,35
train_1211,phi3,6,3,"background,method,objective",59,-33.03125,method,method,True,0.085,0.163,8,-0.125,1.3628125,7,24.28125,33.744375,74,17.1875,23.9240625,29,,,0,,,0
train_1212,phi3,5,3,"background,objective,result",54,-31.328125,objective,objective,True,0.084,0.161,8,28.921875,33.00453125,47,,,0,57.171875,52.42765625,16,,,0,-0.734375,4.4896875,26
train_1213,phi3,10,3,"background,method,objective",64,-27.0625,objective,objective,True,0.095,0.175,8,9.71875,16.1278125,100,11.375,13.9428125,97,13.125,22.554375,17,,,0,,,0
train_1214,phi3,7,4,"background,method,objective,result",45,-25.921875,result,result,True,0.113,0.337,16,1.578125,12.5946875,67,-0.484375,5.76359375,41,2.328125,17.096875,31,,,0,19.890625,31.24796875,14
train_1215,phi3,8,3,"background,method,result",55,-35.3125,method,method,True,0.088,0.167,8,29.75,36.619375,35,61.4375,68.043125,94,,,0,,,0,-1.625,0.275,16
train_1216,phi3,5,4,"background,method,objective,result",60,-25.53125,objective,objective,True,0.107,0.327,16,58.21875,62.6596875,22,-1.875,-0.1496875,34,75.09375,75.81,23,,,0,-0.3125,2.64875,15
train_1217,phi3,4,3,"background,method,objective",56,-30.6875,objective,objective,True,0.086,0.163,8,20.4375,22.0303125,30,-0.21875,3.695,27,97.1875,96.5871875,46,,,0,,,0
train_1218,phi3,5,2,"method,result",59,-33.75,result,result,True,0.065,0.084,4,,,0,70.25,82.85,40,,,0,,,0,77.5,87.4,97
train_1219,phi3,7,4,"background,method,objective,result",53,-26.96875,method,method,True,0.139,0.385,16,0.75,5.08921875,63,92.53125,93.18453125,98,29.53125,34.3375,18,,,0,-0.484375,6.045,23
train_1220,phi3,5,2,"background,other",56,-26.1875,background,background,True,0.062,0.08,4,107.6875,117.113125,67,,,0,,,0,1.828125,13.824375,12,,,0
train_1221,phi3,5,3,"background,method,result",53,-18.484375,method,method,True,0.088,0.167,8,65.578125,74.558125,61,95.515625,111.281875,29,,,0,,,0,0.34375,7.925625,34
train_1222,phi3,6,4,"background,method,objective,result",57,-29.328125,objective,objective,True,0.113,0.339,16,2.125,13.2165625,68,0.109375,3.08828125,15,45.484375,51.16046875,28,,,0,24.046875,25.0815625,27
train_1223,phi3,9,3,"background,method,result",54,-38.03125,result,result,True,0.094,0.176,8,16.21875,20.7703125,41,16.125,22.80875,51,,,0,,,0,44.65625,48.6396875,77
train_1224,phi3,5,4,"background,method,objective,result",58,-27.4375,result,result,True,0.108,0.328,16,39.8125,43.80875,17,26.3125,36.0740625,22,-0.671875,2.95578125,19,,,0,44.125,52.59890625,41
train_1225,phi3,8,4,"background,method,objective,result",58,-45.59375,background,background,True,0.118,0.349,16,84.78125,92.8775,60,0.46875,7.515,49,3.09375,14.7925,25,,,0,1.0625,4.47125,58
train_1226,phi3,6,3,"background,method,result",51,-28.921875,method,method,True,0.101,0.183,8,0.6875,13.8821875,93,123.828125,139.22703125,71,,,0,,,0,0.328125,5.96890625,31
train_1227,phi3,6,3,"background,objective,result",53,-24.625,objective,objective,True,0.085,0.165,8,9.0,13.55140625,42,,,0,44.5625,49.93421875,38,,,0,1.140625,1.889375,24
train_1228,phi3,6,4,"background,method,objective,result",57,-42.0,background,background,True,0.121,0.354,16,59.75,62.1703125,29,2.125,8.7465625,98,28.1875,34.273125,39,,,0,-0.375,4.435,13
train_1229,phi3,9,3,"background,method,objective",65,-34.28125,background,background,True,0.089,0.171,8,96.71875,97.155,60,26.1875,27.123125,72,25.03125,26.065625,23,,,0,,,0
train_1230,phi3,7,4,"background,method,objective,result",54,-38.40625,result,result,True,0.129,0.367,16,6.71875,12.3615625,60,8.90625,15.224375,87,10.59375,16.19875,40,,,0,26.03125,35.8715625,55
train_1231,phi3,5,3,"background,method,objective",51,-30.453125,background,background,True,0.087,0.164,8,66.046875,76.53046875,22,0.796875,7.8271875,65,31.234375,32.56421875,10,,,0,,,0
train_1233,phi3,4,3,"background,objective,result",57,-35.1875,objective,objective,True,0.086,0.165,8,1.53125,15.3215625,47,,,0,113.3125,121.566875,40,,,0,61.0625,71.9240625,44
train_1234,phi3,4,3,"background,method,objective",62,-29.65625,objective,objective,True,0.089,0.17,8,2.40625,7.0371875,64,-0.890625,5.53984375,34,80.53125,92.76671875,34,,,0,,,0
train_1235,phi3,7,3,"background,method,result",59,-38.21875,method,method,True,0.088,0.17,8,23.0625,26.870625,66,55.53125,60.5365625,62,,,0,,,0,33.59375,30.3740625,22
train_1236,phi3,7,4,"background,method,objective,result",66,-35.6875,background,background,True,0.116,0.344,16,57.0,59.975625,39,0.90625,8.5546875,30,17.59375,31.7209375,18,,,0,1.1875,6.93625,63
train_1237,phi3,6,3,"background,method,objective",60,-42.5,method,method,True,0.085,0.166,8,18.125,18.76875,47,25.8125,28.9821875,28,18.15625,24.6240625,27,,,0,,,0
train_1238,phi3,6,2,"background,objective",57,-23.640625,background,background,True,0.065,0.083,4,58.984375,68.059375,87,,,0,0.5,12.05,46,,,0,,,0
train_1239,phi3,3,2,"background,objective",59,-33.84375,background,background,True,0.062,0.081,4,26.625,42.3225,72,,,0,12.625,24.95875,19,,,0,,,0
train_1240,phi3,7,4,"method,objective,other,result",62,-34.84375,method,method,True,0.121,0.353,16,,,0,79.71875,84.80375,57,17.84375,27.4578125,72,-0.0625,0.1240625,4,4.84375,16.520625,50
train_1241,phi3,9,4,"background,method,objective,result",53,-37.5,background,background,True,0.118,0.352,16,80.3125,79.37,98,54.6875,48.7478125,39,0.78125,8.7928125,24,,,0,3.5625,8.714375,7
train_1242,phi3,5,3,"background,method,result",58,-33.46875,method,method,True,0.092,0.173,8,23.21875,42.0415625,35,106.78125,122.0621875,89,,,0,,,0,0.59375,12.1775,60
train_1243,phi3,10,3,"method,objective,result",56,-30.6875,method,method,True,0.109,0.193,8,,,0,74.375,84.4228125,105,-0.015625,5.46015625,14,,,0,1.90625,9.67953125,154
train_1244,phi3,9,4,"background,method,objective,result",67,-35.34375,objective,objective,True,0.115,0.349,16,25.53125,22.76375,40,25.75,42.2134375,69,63.28125,66.41125,29,,,0,1.03125,9.1428125,31
train_1245,phi3,6,4,"background,method,other,result",61,-43.78125,result,result,True,0.105,0.322,16,0.96875,7.6275,46,30.46875,35.1453125,12,,,0,0.4375,6.275625,12,65.46875,70.2953125,23
train_1246,phi3,6,3,"background,method,result",62,-32.21875,method,method,True,0.092,0.173,8,17.0625,30.7965625,67,43.09375,50.11,63,,,0,,,0,1.1875,8.1246875,48
train_1247,phi3,6,3,"background,method,objective",56,-31.296875,method,method,True,0.087,0.166,8,10.109375,18.65390625,45,26.796875,28.8225,38,17.953125,25.03921875,23,,,0,,,0
train_1248,phi3,8,4,"background,method,other,result",58,-32.03125,method,method,True,0.112,0.335,16,18.5,31.4853125,24,138.21875,150.38375,69,,,0,0.375,1.345,7,0.125,2.0046875,30
train_1249,phi3,7,4,"background,method,objective,result",69,-32.03125,background,background,True,0.114,0.342,16,62.96875,67.675625,66,57.09375,59.2790625,50,4.46875,16.5428125,34,,,0,2.375,6.09625,27
train_1250,phi3,6,2,"background,result",47,-29.578125,background,background,True,0.067,0.085,4,115.796875,122.555,85,,,0,,,0,,,0,0.140625,8.741875,29
train_1251,phi3,9,4,"background,method,objective,result",59,-32.03125,objective,objective,True,0.13,0.369,16,8.40625,18.8003125,64,0.65625,10.703125,39,62.59375,75.0903125,84,,,0,0.71875,9.875,30
train_1252,phi3,4,3,"background,objective,other",50,-27.34375,background,background,True,0.083,0.159,8,33.59375,39.10078125,30,,,0,24.4375,30.49390625,18,0.578125,3.4990625,5,,,0
