abstract_id,model,num_sentences,num_sections,sections_present,hypothesis_length,fa_baseline_lp,fa_top_section,sh_top_section,top_section_agree,fa_time_s,sh_time_s,sh_forward_passes,fa_background,sh_background,words_background,fa_objective,sh_objective,words_objective,fa_method,sh_method,words_method,fa_result,sh_result,words_result,fa_other,sh_other,words_other
train_1425,llama8b,7,3,"method,objective,other",68,-24.125,objective,objective,True,0.156,0.292,8,,,0,111.125,110.05375,147,9.1875,19.44625,30,,,0,27.125,22.625,20
train_1426,llama8b,10,3,"background,method,objective",69,-22.84375,objective,objective,True,0.157,0.295,8,17.46875,26.1796875,141,97.53125,97.784375,47,23.21875,24.5671875,16,,,0,,,0
train_1427,llama8b,9,4,"background,method,objective,other",69,-26.9375,method,method,True,0.194,0.572,16,4.5,10.2815625,16,28.9375,30.3753125,122,56.3125,56.494375,17,,,0,0.15625,1.72375,10
train_1428,llama8b,7,3,"method,objective,other",73,-29.828125,other,other,True,0.142,0.274,8,,,0,4.296875,12.00171875,31,25.953125,33.44828125,22,,,0,63.671875,73.596875,89
train_1429,llama8b,6,3,"background,method,other",65,-20.359375,background,background,True,0.161,0.297,8,41.796875,47.10390625,164,,,0,8.40625,11.6640625,16,,,0,32.828125,37.31015625,17
train_1430,llama8b,5,3,"background,method,other",63,-17.5,background,background,True,0.147,0.279,8,75.6875,63.2675,77,,,0,66.125,59.420625,54,,,0,5.3125,8.186875,19
train_1431,llama8b,10,4,"background,method,objective,other",66,-19.546875,other,other,True,0.192,0.568,16,2.359375,5.433125,27,38.671875,38.3971875,67,8.875,15.304375,19,,,0,96.265625,89.0684375,70
train_1432,llama8b,6,4,"background,method,objective,other",69,-33.1875,objective,objective,True,0.174,0.535,16,-1.125,6.1346875,17,39.9375,44.9915625,65,2.03125,7.82375,10,,,0,24.03125,24.675,16
train_1433,llama8b,8,4,"background,method,objective,other",69,-23.875,objective,objective,True,0.177,0.544,16,47.5625,50.54375,29,84.1875,79.82453125,32,7.703125,3.07609375,38,,,0,3.734375,5.930625,34
train_1434,llama8b,5,3,"method,objective,other",71,-35.84375,other,other,True,0.137,0.267,8,,,0,5.75,18.5990625,17,12.625,22.8859375,28,,,0,27.3125,35.60875,48
train_1435,llama8b,9,2,"background,other",61,-36.59375,other,other,True,0.128,0.16,4,12.3125,23.78,59,,,0,,,0,,,0,65.90625,80.50125,196
train_1436,llama8b,9,3,"background,objective,other",62,-22.734375,objective,objective,True,0.157,0.294,8,12.203125,15.07,61,63.515625,81.9990625,103,,,0,,,0,0.75,7.8215625,28
train_1437,llama8b,9,3,"background,objective,other",65,-26.1875,other,objective,False,0.157,0.293,8,33.3125,31.284375,68,33.90625,54.8253125,100,,,0,,,0,34.875,34.9528125,25
train_1438,llama8b,9,4,"background,method,objective,other",63,-15.3125,objective,objective,True,0.241,0.652,16,0.796875,7.81734375,44,73.8125,93.04390625,104,0.71875,1.79,31,,,0,32.28125,50.78625,116
train_1439,llama8b,4,2,"background,method",71,-36.40625,method,method,True,0.102,0.133,4,33.90625,31.665,45,,,0,54.78125,51.92875,76,,,0,,,0
train_1440,llama8b,9,3,"background,objective,other",68,-23.796875,background,background,True,0.152,0.285,8,73.078125,78.7334375,38,31.203125,41.8809375,121,,,0,,,0,0.5625,-0.91125,12
train_1441,llama8b,9,4,"background,method,objective,other",62,-26.015625,objective,objective,True,0.186,0.551,16,7.109375,13.4525,64,44.296875,50.10484375,57,0.734375,12.36859375,23,,,0,1.71875,7.8709375,11
train_1442,llama8b,7,4,"background,method,objective,other",69,-21.78125,other,other,True,0.185,0.552,16,0.328125,4.72921875,38,11.875,14.02828125,17,1.453125,5.39828125,23,,,0,79.28125,82.81296875,79
train_1443,llama8b,9,3,"method,objective,other",71,-22.84375,other,other,True,0.143,0.273,8,,,0,15.90625,26.9346875,39,21.9375,40.52875,25,,,0,69.96875,81.5678125,89
train_1444,llama8b,6,3,"background,objective,other",67,-28.40625,objective,objective,True,0.137,0.268,8,9.625,10.87,48,57.15625,59.96,35,,,0,,,0,10.0,15.20125,32
train_1445,llama8b,8,3,"background,method,objective",69,-38.3125,background,background,True,0.136,0.266,8,37.9375,45.4484375,39,2.03125,6.1628125,43,20.9375,31.38875,20,,,0,,,0
train_1446,llama8b,6,4,"background,method,objective,other",71,-33.40625,other,other,True,0.206,0.591,16,3.53125,5.2703125,68,-0.875,6.9184375,27,-0.25,6.5640625,73,,,0,73.96875,78.8409375,47
train_1447,llama8b,6,4,"background,method,objective,other",68,-39.59375,objective,objective,True,0.174,0.535,16,0.84375,5.446875,42,65.71875,73.265,45,0.28125,7.5471875,24,,,0,0.875,4.0221875,16
train_1448,llama8b,7,4,"background,method,objective,other",71,-25.09375,method,method,True,0.199,0.58,16,-0.75,5.80109375,32,0.625,6.774375,100,62.03125,69.58859375,30,,,0,-0.078125,-1.4453125,50
train_1449,llama8b,9,3,"background,objective,other",74,-28.265625,objective,objective,True,0.154,0.289,8,-0.46875,6.583125,18,63.546875,69.3128125,128,,,0,,,0,-1.46875,2.0884375,48
train_1450,llama8b,4,3,"background,objective,other",68,-47.3125,other,other,True,0.134,0.262,8,1.125,2.759375,20,1.40625,3.6934375,25,,,0,,,0,44.8125,43.6096875,26
train_1451,llama8b,8,2,"background,other",63,-28.40625,other,other,True,0.109,0.14,4,3.71875,6.455,85,,,0,,,0,,,0,84.53125,88.01375,102
train_1452,llama8b,10,5,"background,method,objective,other,result",65,-25.515625,objective,objective,True,0.24,1.139,32,2.734375,7.425,73,23.484375,44.719375,48,0.96875,2.1040625,11,1.28125,0.6896875,7,14.921875,29.85875,61
train_1453,llama8b,8,3,"background,objective,other",57,-19.984375,background,background,True,0.154,0.287,8,63.765625,60.99125,38,-0.15625,3.15546875,49,,,0,,,0,8.6875,5.24390625,72
train_1454,llama8b,4,2,"background,objective",70,-40.9375,objective,objective,True,0.101,0.133,4,21.9375,19.655,36,64.9375,62.0325,58,,,0,,,0,,,0
train_1455,llama8b,7,4,"background,method,objective,other",70,-36.78125,objective,objective,True,0.18,0.546,16,3.96875,5.5234375,26,28.84375,31.529375,53,22.0,27.935,22,,,0,5.21875,11.6059375,55
train_1456,llama8b,7,4,"background,method,objective,other",65,-22.25,objective,other,False,0.197,0.572,16,1.9375,6.153125,48,51.5625,41.885625,64,25.90625,26.0671875,26,,,0,48.375,45.3940625,46
train_1457,llama8b,10,4,"background,method,objective,other",70,-33.03125,objective,objective,True,0.204,0.585,16,2.5625,8.52625,62,33.84375,49.62625,49,20.84375,28.74,26,,,0,1.15625,15.95125,76
train_1458,llama8b,6,3,"background,method,objective",73,-27.78125,objective,objective,True,0.143,0.275,8,0.03125,-0.45625,25,139.96875,126.1415625,104,38.96875,33.5334375,26,,,0,,,0
train_1459,llama8b,5,4,"background,method,objective,other",69,-24.1875,other,other,True,0.183,0.548,16,8.6875,15.765,14,9.6875,15.4865625,37,4.5,17.3625,45,,,0,26.84375,39.1984375,57
train_1460,llama8b,10,3,"background,objective,other",68,-26.4375,objective,objective,True,0.178,0.315,8,-1.921875,4.07421875,57,40.0,68.4215625,137,,,0,,,0,6.84375,23.37921875,98
train_1461,llama8b,9,4,"background,method,objective,other",70,-26.84375,objective,objective,True,0.188,0.557,16,0.34375,3.2721875,15,50.65625,53.861875,79,27.53125,37.1290625,18,,,0,11.25,6.393125,63
train_1462,llama8b,7,4,"background,method,objective,other",65,-23.71875,background,background,True,0.193,0.571,16,35.78125,33.4575,71,17.03125,19.6965625,56,11.96875,13.8159375,24,,,0,0.9375,4.24875,19
train_1463,llama8b,7,3,"background,objective,other",72,-42.40625,objective,objective,True,0.141,0.272,8,17.71875,19.5121875,30,59.46875,57.9696875,63,,,0,,,0,8.53125,4.549375,36
train_1464,llama8b,4,2,"background,other",66,-29.546875,background,background,True,0.1,0.131,4,52.703125,57.83875,45,,,0,,,0,,,0,44.453125,50.989375,27
train_1465,llama8b,8,4,"background,method,objective,other",68,-28.671875,method,method,True,0.181,0.544,16,1.3125,3.58,13,58.390625,46.38578125,43,71.453125,57.63390625,62,,,0,30.234375,30.3534375,24
train_1466,llama8b,7,5,"background,method,objective,other,result",71,-41.9375,background,background,True,0.263,1.217,32,71.5625,71.42125,101,0.9375,-4.7171875,29,14.09375,9.39,35,3.625,8.206875,18,1.15625,-0.3009375,27
train_1467,llama8b,4,2,"background,method",73,-51.0625,background,method,False,0.099,0.13,4,23.125,31.815,46,,,0,22.75,33.81,32,,,0,,,0
train_1468,llama8b,5,2,"background,objective",64,-38.09375,background,background,True,0.1,0.131,4,34.59375,39.53,92,1.09375,7.37625,13,,,0,,,0,,,0
train_1469,llama8b,7,5,"background,method,objective,other,result",67,-46.625,objective,objective,True,0.227,1.109,32,6.3125,14.9396875,46,35.0625,50.2228125,54,13.15625,26.46375,14,0.59375,1.5765625,6,0.78125,10.2971875,33
train_1470,llama8b,9,4,"background,method,objective,other",72,-37.875,objective,objective,True,0.198,0.577,16,13.84375,15.459375,47,19.5,26.859375,52,19.15625,24.75625,92,,,0,0.84375,2.1125,19
train_1471,llama8b,7,3,"background,objective,other",65,-19.734375,objective,objective,True,0.151,0.284,8,1.21875,2.0784375,18,127.015625,131.62953125,111,,,0,,,0,17.484375,19.43265625,42
train_1472,llama8b,9,4,"background,method,other,result",65,-27.875,other,other,True,0.204,0.583,16,9.84375,16.6609375,72,,,0,37.75,56.64,47,1.25,2.748125,3,44.625,59.4509375,75
train_1473,llama8b,9,3,"method,objective,other",68,-20.375,objective,objective,True,0.171,0.309,8,,,0,88.375,93.1128125,99,-0.53125,1.0303125,41,,,0,5.71875,7.981875,90
train_1474,llama8b,7,4,"background,method,objective,other",66,-20.390625,other,other,True,0.18,0.548,16,22.828125,27.38296875,28,-0.078125,3.374375,38,14.640625,22.82046875,41,,,0,68.609375,63.7815625,44
train_1475,llama8b,10,2,"background,objective",68,-27.65625,background,background,True,0.109,0.14,4,38.96875,50.98625,61,17.4375,32.7325,111,,,0,,,0,,,0
train_1476,llama8b,7,3,"background,objective,other",70,-31.46875,objective,objective,True,0.165,0.301,8,2.375,-2.9065625,146,111.65625,98.6934375,76,,,0,,,0,1.03125,1.119375,18
train_1477,llama8b,7,4,"background,method,objective,other",62,-21.734375,other,other,True,0.183,0.549,16,2.75,3.22,58,58.578125,54.97640625,62,-0.4375,3.1775,9,,,0,78.828125,70.76671875,27
train_1478,llama8b,6,4,"background,method,objective,other",68,-28.953125,background,background,True,0.171,0.529,16,51.984375,51.63734375,21,28.140625,30.274375,59,0.875,7.52421875,16,,,0,0.90625,13.1109375,17
train_1479,llama8b,8,4,"background,method,objective,other",74,-28.953125,method,method,True,0.195,0.57,16,16.859375,20.67109375,72,13.484375,17.7040625,29,24.765625,28.40828125,32,,,0,3.078125,17.0134375,53
train_1480,llama8b,5,3,"method,objective,other",64,-23.0,other,other,True,0.137,0.265,8,,,0,4.828125,13.11578125,38,1.78125,15.2265625,16,,,0,68.0625,70.09515625,46
train_1481,llama8b,10,4,"background,method,objective,other",66,-30.671875,objective,objective,True,0.2,0.581,16,-0.546875,0.13578125,28,48.328125,55.899375,54,5.953125,10.85171875,32,,,0,26.421875,45.69125,84
train_1482,llama8b,6,4,"background,method,objective,other",63,-25.75,other,other,True,0.191,0.565,16,-0.234375,8.39796875,40,-0.046875,11.606875,34,37.3125,48.66171875,30,,,0,54.125,59.0834375,72
train_1483,llama8b,10,4,"background,method,other,result",71,-30.46875,other,other,True,0.189,0.561,16,-1.5,-0.29234375,39,,,0,6.5,19.23578125,50,0.46875,-0.165,11,65.53125,76.5653125,69
train_1484,llama8b,8,3,"background,objective,other",71,-25.390625,other,other,True,0.143,0.277,8,1.6875,7.16625,80,47.171875,47.23796875,31,,,0,,,0,88.296875,85.20515625,45
train_1485,llama8b,10,4,"background,method,objective,other",71,-25.9375,objective,objective,True,0.194,0.579,16,3.5,7.081875,38,78.6875,80.84625,122,1.375,4.9878125,22,,,0,-0.15625,-0.8534375,12
train_1486,llama8b,5,4,"background,method,objective,other",68,-37.9375,background,background,True,0.17,0.533,16,6.375,12.85625,26,2.6875,8.9903125,43,0.9375,4.3871875,14,,,0,4.4375,8.20375,24
train_1487,llama8b,5,3,"method,objective,other",70,-20.625,objective,objective,True,0.141,0.27,8,,,0,37.28125,46.04625,84,36.625,45.6728125,37,,,0,2.71875,8.6559375,16
train_1488,llama8b,8,4,"background,method,objective,other",70,-22.875,objective,objective,True,0.181,0.549,16,-0.265625,6.38171875,11,40.90625,52.10609375,90,0.09375,6.378125,16,,,0,-0.484375,7.8215625,21
train_1489,llama8b,7,5,"background,method,objective,other,result",68,-25.53125,other,other,True,0.216,1.09,32,1.328125,-1.55578125,36,2.828125,14.95453125,37,0.234375,6.69515625,25,2.40625,-0.47046875,6,137.21875,152.3453125,45
train_1490,llama8b,6,3,"background,objective,other",69,-40.8125,background,background,True,0.142,0.274,8,34.3125,36.909375,32,32.1875,29.111875,79,,,0,,,0,3.5625,9.29125,20
train_1491,llama8b,5,2,"background,objective",73,-39.5625,background,background,True,0.102,0.133,4,49.5,53.0475,55,15.0625,19.5775,49,,,0,,,0,,,0
train_1492,llama8b,8,4,"background,method,objective,other",64,-31.390625,background,background,True,0.191,0.56,16,85.359375,89.84140625,92,3.703125,13.646875,26,2.703125,2.08984375,15,,,0,1.453125,1.78125,27
train_1493,llama8b,10,3,"background,objective,other",68,-25.796875,objective,objective,True,0.162,0.297,8,1.609375,10.96109375,75,76.828125,88.39015625,79,,,0,,,0,37.828125,46.101875,79
train_1494,llama8b,5,3,"background,objective,other",67,-30.3125,objective,objective,True,0.141,0.272,8,18.15625,22.02625,53,25.09375,34.179375,47,,,0,,,0,2.90625,8.169375,26
train_1495,llama8b,4,2,"background,method",72,-33.625,method,method,True,0.1,0.131,4,7.21875,13.18625,46,,,0,21.4375,26.12625,39,,,0,,,0
train_1496,llama8b,4,3,"background,method,objective",72,-24.5625,method,method,True,0.134,0.261,8,38.625,34.8415625,51,4.59375,10.7925,22,45.375,44.7409375,22,,,0,,,0
train_1497,llama8b,5,4,"background,method,objective,other",63,-37.9375,other,other,True,0.183,0.551,16,1.28125,9.2065625,38,31.5625,45.715625,40,-1.25,-3.33375,21,,,0,48.125,58.7240625,51
train_1498,llama8b,9,4,"background,objective,other,result",64,-25.53125,objective,objective,True,0.198,0.577,16,2.328125,-0.3190625,40,74.28125,66.82546875,101,,,0,-0.46875,-2.154375,6,54.59375,47.24171875,51
train_1499,llama8b,6,3,"background,objective,other",67,-34.0,other,other,True,0.136,0.266,8,-1.03125,1.2040625,48,9.6875,12.09375,45,,,0,,,0,92.0,88.5771875,23
train_1500,llama8b,7,4,"background,method,objective,other",70,-29.5625,objective,objective,True,0.186,0.554,16,1.5625,1.36625,17,75.5,87.5603125,69,4.375,10.4565625,27,,,0,15.875,29.054375,41
train_1501,llama8b,8,2,"background,other",69,-23.65625,other,other,True,0.128,0.16,4,47.15625,49.2325,228,,,0,,,0,,,0,113.34375,115.98625,74
train_1502,llama8b,4,3,"background,objective,other",59,-26.921875,background,background,True,0.137,0.266,8,60.515625,69.30921875,63,0.40625,9.3928125,18,,,0,,,0,1.765625,8.50109375,26
train_1503,llama8b,7,3,"method,objective,other",67,-43.46875,method,method,True,0.144,0.276,8,,,0,9.375,29.0928125,91,32.78125,47.9196875,40,,,0,0.65625,6.95625,22
train_1504,llama8b,8,3,"background,objective,other",69,-20.59375,background,background,True,0.142,0.271,8,52.40625,58.3375,44,38.6875,47.1778125,16,,,0,,,0,21.1875,23.1409375,67
train_1505,llama8b,5,4,"background,method,objective,other",67,-27.328125,objective,objective,True,0.173,0.535,16,0.640625,2.77734375,31,30.734375,40.613125,35,12.984375,24.42453125,24,,,0,20.765625,32.169375,23
train_1506,llama8b,7,3,"background,objective,other",69,-35.28125,background,background,True,0.141,0.271,8,44.53125,50.9484375,55,31.40625,42.0603125,80,,,0,,,0,5.96875,4.46,13
train_1507,llama8b,4,3,"method,objective,other",69,-37.90625,method,method,True,0.135,0.265,8,,,0,1.46875,6.8421875,32,41.84375,51.0525,52,,,0,1.4375,7.3240625,21
train_1508,llama8b,10,3,"background,objective,other",67,-31.296875,background,background,True,0.148,0.281,8,32.015625,33.030625,66,24.609375,31.0075,77,,,0,,,0,0.125,3.6025,27
train_1509,llama8b,5,3,"method,objective,result",70,-32.5625,objective,objective,True,0.144,0.274,8,,,0,62.3125,66.5971875,97,14.34375,16.3565625,21,-0.21875,-1.51625,5,,,0
train_1510,llama8b,6,3,"background,objective,other",69,-33.9375,other,other,True,0.136,0.266,8,2.8125,4.97125,37,16.0625,28.893125,26,,,0,,,0,62.25,68.823125,50
train_1511,llama8b,4,3,"background,method,other",64,-40.46875,method,method,True,0.137,0.265,8,2.3125,4.1421875,15,,,0,37.53125,47.4478125,64,,,0,3.65625,12.50375,7
train_1512,llama8b,4,2,"background,other",70,-49.90625,background,background,True,0.102,0.133,4,39.03125,41.9875,57,,,0,,,0,,,0,1.21875,4.98125,20
train_1513,llama8b,8,3,"background,method,objective",71,-26.1875,objective,objective,True,0.144,0.275,8,3.09375,4.2971875,29,66.5625,75.895,112,-0.875,1.9953125,10,,,0,,,0
train_1514,llama8b,3,3,"background,objective,other",69,-24.9375,background,background,True,0.132,0.258,8,15.9375,32.634375,11,7.046875,18.79828125,15,,,0,,,0,2.03125,14.37984375,27
train_1515,llama8b,4,4,"background,method,objective,other",72,-27.140625,method,method,True,0.183,0.553,16,2.359375,3.22359375,43,9.109375,17.08875,39,41.984375,56.16390625,58,,,0,5.390625,15.945625,14
train_1516,llama8b,10,4,"background,method,objective,other",61,-34.3125,other,other,True,0.191,0.568,16,1.0625,7.99625,43,0.3125,2.7815625,19,6.1875,9.349375,30,,,0,89.8125,95.8103125,88
train_1517,llama8b,4,3,"background,objective,other",71,-31.921875,background,background,True,0.133,0.262,8,23.546875,31.49421875,32,4.140625,11.83140625,26,,,0,,,0,3.421875,9.565,18
train_1518,llama8b,5,4,"background,method,objective,other",63,-34.875,other,other,True,0.169,0.528,16,0.90625,4.0753125,17,32.625,34.1853125,19,5.5,15.836875,13,,,0,49.0,44.6525,37
train_1519,llama8b,6,2,"background,result",72,-38.53125,background,background,True,0.101,0.132,4,41.09375,48.02375,119,,,0,,,0,-1.625,7.195,8,,,0
train_1520,llama8b,5,3,"background,method,objective",69,-43.75,background,method,False,0.134,0.263,8,13.0625,18.5521875,38,1.75,-0.4340625,25,9.75,23.944375,11,,,0,,,0
train_1521,llama8b,10,4,"background,objective,other,result",68,-43.28125,other,other,True,0.19,0.563,16,-0.96875,6.5409375,65,0.875,14.2890625,21,,,0,0.78125,-0.658125,6,51.03125,62.109375,91
train_1522,llama8b,5,3,"background,objective,other",69,-38.59375,background,objective,False,0.137,0.269,8,10.25,23.6375,48,8.3125,26.4534375,51,,,0,,,0,3.09375,5.1903125,26
train_1523,llama8b,8,4,"background,method,objective,other",73,-29.28125,background,background,True,0.194,0.578,16,81.65625,82.33171875,140,0.578125,8.45,16,19.625,22.25859375,24,,,0,2.375,3.1784375,14
train_1524,llama8b,5,4,"background,method,objective,other",74,-25.15625,method,method,True,0.172,0.536,16,32.125,30.93625,14,4.421875,12.46859375,36,46.21875,42.35453125,38,,,0,2.671875,1.271875,44
train_1525,llama8b,10,5,"background,method,objective,other,result",68,-35.71875,objective,objective,True,0.251,1.173,32,6.90625,13.559375,52,65.28125,72.191875,55,-0.5,4.2653125,62,0.09375,-1.1553125,6,56.90625,53.545,52
train_1526,llama8b,7,3,"background,method,objective",70,-28.40625,objective,objective,True,0.146,0.276,8,4.0,12.898125,59,79.09375,88.6428125,78,-0.34375,5.3028125,18,,,0,,,0
